"id","date_time","incident_num","location","apt_lot","type_id","lat","lng","group"
7970,10/04/12 10:11 PM,2012190951,"HIGHWAY 63 S SB-CO/GRINDSTONE PKWY-CO",,7,38.9129,-92.2938,-1
9043,10/01/12 06:08 PM,2012188747,"4600 BLK PARIS RD-CO",,14,38.9976,-92.2803,-1
2295,10/25/12 12:04 AM,2012203758,"5700 ST CHARLES RD E-CO",,5,38.96277,-92.2507,2
445,10/30/12 09:46 PM,2012207815,"300 MCBAINE AV-CO",,20,38.95566,-92.34208,-1
8370,10/03/12 07:51 PM,2012190123,"SEVENTH ST N-CO/WILKES BLVD-CO",,50,38.9605,-92.3294,-1
6615,10/09/12 09:04 PM,2012194062,"111 HUBBELL DR-CO",,32,38.95335,-92.32378,-1
3610,10/19/12 10:45 PM,2012200664,"16 NINTH ST S-CO",,17,38.95093,-92.32738,-1
7344,10/06/12 09:55 PM,2012192301,"DOWNTOWN",,22,38.9525,-92.3305,2
3031,10/22/12 05:39 AM,2012201948,"1407 ROLLING ROCK DR-CO",,4,38.92082,-92.31977,-1
8428,10/03/12 04:49 PM,2012190006,"STADIUM BLVD N-CO/BROADWAY W-CO",,1,38.954,-92.3714,-1
6670,10/09/12 05:16 PM,2012193878,"ASH ST W-CO/BERNADETTE DR-CO",,3,38.9573,-92.369,-1
6815,10/08/12 11:49 PM,2012193517,"ASH ST W-CO/MCBAINE AV-CO",,44,38.9544,-92.3423,-1
2647,10/23/12 07:48 PM,2012202907,"600 WALNUT ST E-CO",,2,38.95248,-92.33047,-1
7316,10/06/12 11:58 PM,2012192364,"700 GARTH AV N-CO",414,17,38.9596,-92.33842,-1
8228,10/04/12 03:54 AM,2012190442,"100 BUSINESS LOOP 70 E-CO",,18,38.96458,-92.33599,-1
7978,10/04/12 09:40 PM,2012190930,"1005 CHERRY ST-CO","STEPHEN",39,38.95083,-92.32578,-1
3903,10/18/12 09:54 PM,2012199996,"OLD HIGHWAY 63 S-CO/STADIUM BLVD E-CO",,7,38.9321,-92.3115,-1
9008,10/01/12 08:19 PM,2012188829,"2401 BERNADETTE DR-CO",101,17,38.9665,-92.37536,-1
2715,10/23/12 02:50 PM,2012202712,"200 BLK NIFONG BLVD E-CO",,7,38.91,-92.3374,-1
4890,10/15/12 05:07 PM,2012197817,"2409 HENDRIX DR-CO",,37,38.96677,-92.30146,-1
5322,10/14/12 02:07 AM,2012196977,"416 NINTH ST S-CO",,24,38.94669,-92.3273,-1
8648,10/02/12 10:19 PM,2012189586,"1001 HARDIN ST-CO",,42,38.96369,-92.35145,-1
2494,10/24/12 11:58 AM,2012203278,"HIGHWAY 63 S SB-CO/GRINDSTONE PKWY-CO",,3,38.9129,-92.2938,-1
8985,10/01/12 09:35 PM,2012188880,"1600 BROADWAY E-CO",,14,38.94981,-92.31585,-1
2209,10/25/12 05:28 AM,2012203962,"SOUTHWOOD DR-CO/OLD HIGHWAY 63 S-CO",,1,38.9426,-92.3069,-1
2728,10/23/12 01:27 PM,2012202674,"109 NIFONG BLVD E-CO",,16,38.91024,-92.33796,-1
4845,10/15/12 07:32 PM,2012197911,"STADIUM BLVD E-CO/ROCK QUARRY RD-CO",,1,38.9347,-92.3231,-1
8635,10/02/12 10:54 PM,2012189597,"1501 VANDIVER DR-CO",90,10,38.97304,-92.31812,-1
687,10/30/12 01:04 AM,2012207238,"3005 CHINABERRY DR-CO","B",15,38.91722,-92.30257,4
285,10/31/12 08:53 AM,2012208151,"4024 CLARK LN-CO",,15,,,2
2214,10/25/12 05:17 AM,2012203957,"3304 BROADWAY BUSINESS PARK CT-CO","D",6,38.9532,-92.38639,-1
8038,10/04/12 06:06 PM,2012190788,"ROCK QUARRY RD-CO/ROLLING ROCK DR-CO",,1,38.9202,-92.3171,-1
26,11/01/12 03:00 AM,2012208741,"500 COLLEGE AV S-CO",,8,38.94595,-92.32127,-1
7440,10/06/12 04:06 PM,2012192117,"2801 GREENBRIAR DR-CO",,12,38.92014,-92.34358,-1
7839,10/05/12 06:41 AM,2012191249,"120 NINTH ST S-CO",,10,38.94988,-92.32738,-1
6357,10/10/12 08:05 PM,2012194642,"600 WALNUT ST E-CO",,2,38.95248,-92.33047,-1
3316,10/20/12 10:57 PM,2012201287,"2116 PARIS RD-CO",,6,38.96962,-92.30517,-1
394,10/30/12 11:59 PM,2012207885,"PROVIDENCE RD S-CO/GREEN MEADOWS RD E-CO",,14,38.9163,-92.3347,-1
2878,10/22/12 08:32 PM,2012202286,"4000 ARCTIC FOX DR-CO",,24,38.99161,-92.33461,-1
5308,10/14/12 02:42 AM,2012196994,"1231 JAKE LN-CO",,12,38.93793,-92.38426,-1
64,11/01/12 12:54 AM,2012208663,"400 BLK BOURN AV-CO",,12,38.949302,-92.372378,-1
8894,10/02/12 02:45 AM,2012189064,"2514 RIDGEFIELD RD-CO",,17,38.9372,-92.37873,-1
8499,10/03/12 01:13 PM,2012189891,"1104 FALCON DR-CO",,32,38.93564,-92.3022,-1
7660,10/05/12 11:21 PM,2012191668,"3301 LEMONE INDUSTRIAL BLVD-CO",,8,38.91352,-92.29231,-1
3994,10/18/12 04:26 PM,2012199800,"314 ANDERSON AV-CO",,16,38.95747,-92.34888,5
4717,10/16/12 04:14 AM,2012198211,"RANGE LINE ST-CO/BUSINESS LOOP 70 E-CO",,36,38.964,-92.3247,-1
2442,10/24/12 03:19 PM,2012203418,"ROUTE K W-CO/HIGH POINT LN S-CO",,14,38.8723,-92.3737,-1
6976,10/08/12 08:33 AM,2012193119,"3101 WINGATE CT-CO","LOBBY",24,38.95827,-92.2913,-1
7272,10/07/12 01:56 AM,2012192442,"I70 E-CO/ST CHARLES RD E-CO",,31,38.96,-92.2532,-1
7765,10/05/12 03:44 PM,2012191407,"MKT TRAIL-CO/SCOTT BLVD S-CO",,8,38.9162,-92.4001,-1
7712,10/05/12 08:14 PM,2012191550,"100 BROADWAY W-CO",,8,38.95108,-92.33983,-1
5139,10/14/12 01:19 PM,2012197270,"7007 MADISON CREEK DR-CO",,10,38.87368,-92.38236,-1
3166,10/21/12 04:23 PM,2012201634,"4114 ARCTIC FOX DR-CO",,17,38.99365,-92.33505,-1
2891,10/22/12 07:52 PM,2012202257,"415 CONLEY RD-CO",3,34,38.95495,-92.29669,-1
5141,10/14/12 01:17 PM,2012197268,"CLARK LN-CO/TOWNE DR-CO",,1,38.9665,-92.3053,-1
5557,10/13/12 02:16 PM,2012196524,"208 SEXTON RD E-CO",,42,38.95908,-92.33503,-1
8515,10/03/12 12:14 PM,2012189863,"BROADWAY E-CO/GARTH AV N-CO",,33,38.9516,-92.339,-1
2133,10/25/12 02:40 PM,2012204137,"1400 ANTHONY ST-CO",,42,38.94765,-92.31988,-1
646,10/30/12 04:55 AM,2012207347,"3805 PROVIDENCE RD S-CO",,3,38.90901,-92.33595,-1
2842,10/22/12 10:47 PM,2012202391,"SPRING CREEK RD-CO/VAWTER SCHOOL RD W-CO",,51,38.9118,-92.3899,-1
5607,10/13/12 07:24 AM,2012196415,"4600 PARIS RD-CO",104,18,38.99747,-92.27918,-1
4520,10/16/12 07:15 PM,2012198582,"4200 BETHEL ST-CO",,8,38.90516,-92.34336,-1
5378,10/13/12 11:26 PM,2012196853,"BURNAM RD E-CO/PROVIDENCE RD S-CO",,10,38.9417,-92.3334,0
2252,10/25/12 03:01 AM,2012203885,"306 PENDLETON WALKWAY-CO",,10,38.955448,-92.336156,-1
2792,10/23/12 02:24 AM,2012202486,"3501 WORLEY ST W-CO",,8,38.96138,-92.38757,9
3500,10/20/12 05:08 AM,2012200905,"NIFONG BLVD E-CO/SOUTHLAND DR-CO",,1,38.9075,-92.317,-1
4034,10/18/12 02:20 PM,2012199738,"ROCK QUARRY RD-CO/SUN CT-CO",,1,38.912,-92.3132,-1
1686,10/27/12 12:09 AM,2012205187,"ABERCORN DR-CO/SHEARWATER DR-CO",,3,,,-1
8154,10/04/12 10:37 AM,2012190565,"305 KEENE ST N-CO",107,16,38.95492,-92.29165,-1
8235,10/04/12 03:15 AM,2012190417,"I70 W-CO/RANGE LINE ST-CO",,14,38.9687,-92.325,-1
3288,10/21/12 01:35 AM,2012201363,"110 NIFONG BLVD E-CO","B",25,38.90881,-92.33818,-1
6271,10/11/12 01:42 AM,2012194825,"1104 PROVIDENCE RD N-CO","HIGH",24,38.96336,-92.33143,-1
3035,10/22/12 04:55 AM,2012201931,"1208 LOCUST ST-CO",,24,38.94916,-92.32267,-1
225,10/31/12 02:57 PM,2012208282,"2203 RANGE LINE ST-CO","2A",18,38.9748,-92.3273,-1
8025,10/04/12 07:02 PM,2012190832,"1020 GREEN MEADOWS RD E-CO",112,15,38.91018,-92.32829,-1
3355,10/20/12 07:34 PM,2012201216,"1701 BOLD RULER DR-CO",,15,39.00022,-92.31249,-1
6429,10/10/12 04:07 PM,2012194491,"3109 PARIS RD-CO",,1,38.98272,-92.29042,-1
3,11/01/12 04:51 AM,2012208797,"123 NINTH ST S-CO",,3,38.94969,-92.32796,-1
7634,10/06/12 12:51 AM,2012191728,"707 INDEPENDENCE ST-CO",,25,38.96161,-92.34894,-1
1446,10/27/12 01:30 PM,2012205617,"1500 BLK UNIVERSITY AV-CO",,42,38.9464,-92.3178,-1
6951,10/08/12 01:06 PM,2012193205,"3109 WORLEY ST W-CO",,24,38.96029,-92.38415,-1
2802,10/23/12 01:56 AM,2012202472,"11 SAPPINGTON DR-CO",,15,38.95263,-92.36655,-1
4998,10/15/12 04:00 AM,2012197596,"510 WORLEY ST W-CO",,10,38.95862,-92.34604,-1
8210,10/04/12 05:05 AM,2012190473,"WAUGH ST-CO/HAMILTON WY-CO",,24,38.9481,-92.3237,-1
3795,10/19/12 06:11 AM,2012200266,"1302 HAVEN RD-CO",,15,38.98074,-92.31823,-1
6799,10/09/12 01:27 AM,2012193576,"1105 GRINDSTONE PKWY-CO",101,17,38.91135,-92.32539,-1
5711,10/13/12 03:15 AM,2012196242,"2340 BENNETT SPRINGS DR-CO",,4,38.92413,-92.33217,-1
8754,10/02/12 04:43 PM,2012189338,"3705 FORUM BLVD-CO",,1,38.91077,-92.35584,4
5910,10/12/12 01:42 PM,2012195697,"127 EIGHTH ST S-CO",,17,38.94976,-92.32882,-1
207,10/31/12 04:10 PM,2012208330,"CHAPEL HILL RD-CO/FACE ROCK CT-CO",,1,38.9334,-92.3772,-1
4437,10/16/12 11:56 PM,2012198787,"3704 LANSING AV-CO",,14,38.95441,-92.28114,-1
3134,10/21/12 07:25 PM,2012201704,"1711 CUNNINGHAM RD-CO",,16,38.93519,-92.39016,-1
8286,10/04/12 12:07 AM,2012190299,"BLUE RIDGE RD-CO/SPRINGHILL RD-CO",,1,38.9855,-92.2954,-1
3146,10/21/12 06:10 PM,2012201683,"1405 GRINDSTONE PKWY-CO",,30,38.91413,-92.320255,-1
5966,10/12/12 06:04 AM,2012195574,"122 NINTH ST S-CO",,3,38.9498,-92.32737,-1
8266,10/04/12 01:10 AM,2012190343,"105 BROADWAY W-CO",,1,38.95212,-92.33953,-1
5664,10/13/12 05:04 AM,2012196315,"PARIS RD-CO/AMMONETTE ST-CO",,10,38.9626,-92.3123,-1
2118,10/25/12 03:23 PM,2012204157,"SPRING VALLEY RD-CO/BROADWAY W-CO",,1,38.9526,-92.3578,-1
7847,10/05/12 05:53 AM,2012191230,"FOREST AV E-CO/GARTH AV N-CO",,3,38.9631,-92.3387,-1
8547,10/03/12 04:37 AM,2012189787,"BUSINESS LOOP 70 E-CO/SEVENTH ST N-CO",,1,38.9641,-92.3293,-1
8454,10/03/12 03:38 PM,2012189968,"LOCUST ST-CO/HITT ST-CO",,12,38.9494,-92.3255,-1
7922,10/05/12 12:40 AM,2012191039,"4500 BETHEL ST-CO",,25,38.90289,-92.34396,-1
8375,10/03/12 07:32 PM,2012190117,"1201 PAQUIN ST-CO",914,10,38.94791,-92.32343,-1
824,10/29/12 03:51 PM,2012206892,"THIRD AV-CO/GRAND AV-CO",,1,38.9622,-92.3365,3
7359,10/06/12 09:07 PM,2012192272,"1917 WALNUT ST E-CO",,39,38.95415,-92.30852,-1
3330,10/20/12 09:30 PM,2012201254,"26 BUSINESS LOOP 70 E-CO",,10,38.96458,-92.33668,7
8770,10/02/12 03:49 PM,2012189348,"304 COLLEGE AV S-CO","A",39,38.94818,-92.3216,7
8469,10/03/12 02:52 PM,2012189937,"SYLVAN LN-CO/WHITE GATE DR-CO",,1,38.968,-92.3012,-1
13,11/01/12 03:51 AM,2012208772,"TEXAS AV W-CO/CREASY SPRINGS RD-CO",,10,38.9694,-92.3524,-1
6729,10/09/12 12:41 PM,2012193761,"1900 GARDEN DR-CO",,35,38.97482,-92.37591,2
1548,10/27/12 06:21 AM,2012205443,"29 TENTH ST S-CO",,6,38.95066,-92.32674,-1
1641,10/27/12 02:46 AM,2012205287,"LOCUST ST-CO/NINTH ST S-CO",,1,38.9495,-92.3276,-1
1928,10/26/12 05:34 AM,2012204644,"1011 BROADWAY E-CO",,3,38.95166,-92.32603,-1
5241,10/14/12 05:22 AM,2012197100,"1011 BROADWAY E-CO",,6,38.95166,-92.32603,-1
3841,10/19/12 02:15 AM,2012200152,"STADIUM BLVD N-CO/ASH ST W-CO",,1,38.9576,-92.3714,-1
1629,10/27/12 03:13 AM,2012205310,"30 BROADWAY E-CO",,17,38.95102,-92.33735,-1
2064,10/25/12 06:28 PM,2012204274,"CITY",,33,38.9525,-92.3305,-1
3361,10/20/12 07:09 PM,2012201188,"5522 PRAIRIE CREEK DR-CO",,16,38.89088,-92.41088,-1
4475,10/16/12 09:35 PM,2012198689,"RANGE LINE ST-CO/ELLETA BLVD-CO",,1,38.9747,-92.3265,-1
920,10/29/12 03:41 AM,2012206705,"101 BURNAM RD E-CO",,4,38.94214,-92.33579,-1
3350,10/20/12 07:46 PM,2012201218,"2609 BROADWAY E-CO",109,7,38.94751,-92.29802,-1
1990,10/25/12 11:55 PM,2012204484,"PROVIDENCE RD S-CO/ELM ST-CO",,1,38.9482,-92.3343,-1
2179,10/25/12 08:03 AM,2012204045,"3900 BLK ARCTIC FOX DR-CO",,4,38.9908,-92.3349,2
768,10/29/12 07:13 PM,2012207006,"2300 BLK WINDMILL CT-CO",,42,,,-1
54,11/01/12 01:19 AM,2012208683,"1900 BLUE RIDGE RD-CO","PARK",21,38.98431,-92.31036,-1
674,10/30/12 01:47 AM,2012207289,"4151 RIVIERA DR N-CO",,9,38.99477,-92.31428,-1
7142,10/07/12 12:13 PM,2012192697,"4410 BROWN STATION RD-CO",,1,38.99591,-92.28659,-1
5860,10/12/12 05:47 PM,2012195822,"101 CONLEY RD-CO",,7,38.95132,-92.29652,-1
2111,10/25/12 03:54 PM,2012204173,"BROADWAY W-CO/MAPLEWOOD DR-CO",,1,38.953,-92.3616,-1
7159,10/07/12 07:32 AM,2012192642,"STADIUM BLVD N-CO/I70 DR NORTHWEST-CO",,7,38.9703,-92.3711,-1
5522,10/13/12 04:04 PM,2012196584,"CITY",,8,38.9525,-92.3305,-1
8870,10/02/12 04:46 AM,2012189114,"2006 BROADWAY E-CO",1,25,38.94827,-92.30867,-1
8878,10/02/12 04:13 AM,2012189100,"17 NINTH ST N-CO",,10,38.95217,-92.32775,-1
8735,10/02/12 05:34 PM,2012189372,"1800 BLK NELWOOD DR-CO",,25,38.970548,-92.297066,-1
8385,10/03/12 06:44 PM,2012190086,"1412 ROSS ST-CO",,42,38.94365,-92.31922,-1
2999,10/22/12 12:45 PM,2012202032,"2401 BERNADETTE DR-CO",101,16,38.9665,-92.37536,-1
949,10/28/12 11:55 PM,2012206656,"5715 CANAVERAL DR-CO",,22,38.95579,-92.24986,-1
5524,10/13/12 04:03 PM,2012196582,"GREENSBORO DR-CO/BODIE DR-CO",,59,39.0069,-92.3159,-1
698,10/30/12 12:34 AM,2012207220,"1001 ROGERS ST-CO",108,22,38.9574,-92.32641,-1
2620,10/23/12 09:29 PM,2012202988,"5612 ST CHARLES RD E-BC",41,24,38.96101753,-92.25198075,-1
6759,10/09/12 06:02 AM,2012193664,"304 NINTH ST S-CO",100,10,38.94826,-92.3273,-1
7238,10/07/12 03:26 AM,2012192501,"4817 CLARK LN-CO",200,15,38.96578,-92.26302,-1
7244,10/07/12 03:14 AM,2012192491,"RANGE LINE ST-CO/RAIN FOREST PKWY-CO",,1,38.9888,-92.3248,-1
7729,10/05/12 06:46 PM,2012191495,"100 BLK TEXAS AV W-CO",,40,,,-1
4140,10/18/12 01:14 AM,2012199462,"28 ALLEN ST-CO","A",32,38.9551,-92.33653,-1
1883,10/26/12 11:18 AM,2012204735,"4706 CLARK LN-CO",201,10,38.96175,-92.26701,-1
3852,10/19/12 01:44 AM,2012200138,"WALNUT ST E-CO/GARTH AV N-CO",,1,38.9528,-92.339,-1
5580,10/13/12 12:41 PM,2012196488,"3109 PARIS RD-CO",,3,38.98272,-92.29042,-1
1772,10/26/12 07:29 PM,2012204988,"2609 BROADWAY E-CO",109,18,38.94751,-92.29802,-1
7625,10/06/12 01:41 AM,2012191764,"1417 RALEIGH DR-CO",,9,39.00123,-92.31677,-1
4699,10/16/12 05:36 AM,2012198239,"4500 BETHEL ST-CO",,3,38.90289,-92.34396,-1
2827,10/22/12 11:51 PM,2012202403,"VAWTER SCHOOL RD W-CO/FOXCREEK WY-CO",,1,38.9122,-92.3938,-1
6804,10/09/12 12:46 AM,2012193554,"GREEN MEADOWS RD W-CO/BETHEL ST-CO",,7,38.9154,-92.3442,-1
5284,10/14/12 03:33 AM,2012197032,"402 BLAIR CT-CO",,4,38.94706,-92.32017,-1
3887,10/18/12 10:37 PM,2012200033,"1704 PROVIDENCE RD N-CO",,24,38.97057,-92.33317,-1
1542,10/27/12 06:28 AM,2012205558,"3908 BUTTONWOOD DR-CO",,4,38.90734,-92.33257,-1
6509,10/10/12 06:51 AM,2012194344,"900 RANGE LINE ST-CO",,59,38.96017,-92.32459,-1
5709,10/13/12 03:19 AM,2012196243,"1 MKT TRAIL-CO",,59,38.950137,-92.333398,7
1680,10/27/12 12:22 AM,2012205203,"230 MAPLE GROVE WY-CO",,24,38.89769,-92.34673,-1
3271,10/21/12 03:20 AM,2012201413,"1500 BLK NATIVE DANCER CT-CO",,4,38.9973,-92.3155,-1
1638,10/27/12 02:54 AM,2012205292,"500 COLLEGE AV N-CO",,8,38.95705,-92.32109,-1
2314,10/24/12 10:59 PM,2012203709,"STADIUM BLVD N-CO/BROADWAY W-CO",,31,38.954,-92.3714,-1
4488,10/16/12 08:51 PM,2012198663,"2200 ASH ST W-CO",101,27,38.9572,-92.37203,-1
7358,10/06/12 09:17 PM,2012192273,"3200 BLK MEXICO GRAVEL RD-CO",,3,38.9798,-92.2893,-1
7274,10/07/12 01:51 AM,2012192436,"VAWTER SCHOOL RD W-BC/SPRING CREEK RD-BC",,1,38.9118,-92.3899,2
4681,10/16/12 08:22 AM,2012198264,"1301 GRINDSTONE PKWY-CO",101,16,38.91267,-92.321762,-1
326,10/31/12 04:19 AM,2012208049,"1011 BROADWAY E-CO",,6,38.95166,-92.32603,-1
7181,10/07/12 05:57 AM,2012192596,"3206 CLARK LN-CO",,8,38.96328,-92.2899,-1
7667,10/05/12 10:40 PM,2012191646,"1515 WHITBURN DR-CO",,16,38.90068,-92.36273,-1
332,10/31/12 04:09 AM,2012208040,"1025 BROADWAY E-CO",,6,38.95167,-92.32564,-1
8739,10/02/12 05:30 PM,2012189374,"225 NINTH ST S-CO",,7,38.94866,-92.32787,2
5933,10/12/12 09:46 AM,2012195643,"112 SEXTON RD W-CO",,48,38.96052,-92.33995,-1
1725,10/26/12 09:53 PM,2012205108,"300 DIEGO DR-CO",,28,38.907975,-92.34388,-1
266,10/31/12 12:57 PM,2012208208,"600 WALNUT ST E-CO",,8,38.95248,-92.33047,2
3168,10/21/12 04:12 PM,2012201631,"1615 BUSINESS LOOP 70 W-CO",,17,38.97245,-92.36267,-1
3331,10/20/12 09:29 PM,2012201256,"1007 GRAND AV-CO",,17,38.96288,-92.3367,-1
5743,10/13/12 01:12 AM,2012196144,"FIFTH ST N-CO/PARK AV-CO",,1,38.9546,-92.3318,-1
1126,10/28/12 06:22 AM,2012206217,"1412 RANGE LINE ST-CO",,6,38.96612,-92.32394,-1
8107,10/04/12 02:34 PM,2012190657,"ROLLINS RD-CO/STADIUM BLVD S-CO",,1,38.9466,-92.3715,6
6146,10/11/12 03:50 PM,2012195103,"600 WALNUT ST E-CO",,2,38.95248,-92.33047,-1
8211,10/04/12 05:04 AM,2012190470,"BLUE RIDGE RD-CO/OAKLAND GRAVEL RD-CO",,1,38.9855,-92.3025,-1
1349,10/27/12 07:46 PM,2012205793,"227 SIXTH ST S-CO",,6,38.94886,-92.33121,5
2010,10/25/12 10:04 PM,2012204469,"CITY",,2,38.9525,-92.3305,-1
6209,10/11/12 07:25 AM,2012194977,"2289 CONCORDIA DR-CO",,10,38.94808,-92.37265,-1
7033,10/08/12 12:07 AM,2012192953,"VANDIVER DR-CO/ALLEN LN-CO",,17,38.9712,-92.3228,-1
5579,10/13/12 12:43 PM,2012196487,"4506 I70 DR SOUTHEAST-CO",,35,38.95919,-92.26897,-1
4652,10/16/12 01:42 PM,2012198329,"3600 WORLEY ST W-CO",,8,38.95991,-92.38858,-1
4447,10/16/12 11:07 PM,2012198755,"3211 CLARK LN-CO",,6,38.96443,-92.29003,-1
5676,10/13/12 04:40 AM,2012196303,"BROADWAY E-CO/FIFTH ST S-CO",,46,38.9516,-92.3319,-1
3248,10/21/12 04:52 AM,2012201468,"GRINDSTONE PKWY-CO/GREEN MEADOWS RD E-CO",,23,38.91,-92.326,-1
8400,10/03/12 06:03 PM,2012190065,"100 BROADWAY W-CO",,5,38.95108,-92.33983,-1
2045,10/25/12 08:02 PM,2012204330,"405 NIFONG BLVD E-CO",,6,38.91194,-92.33355,-1
598,10/30/12 01:30 PM,2012207454,"1010 SEVENTH ST N-CO",,42,38.96259,-92.32906,-1
8136,10/04/12 01:04 PM,2012190609,"4600 BETHEL ST-CO",,8,38.9,-92.3436,-1
5970,10/12/12 05:51 AM,2012195571,"STEWART RD E-CO/PROVIDENCE RD S-CO",,4,38.946,-92.3345,-1
6022,10/12/12 02:07 AM,2012195471,"4901 AZTEC BLVD-CO",30,13,38.97784,-92.2623,-1
5903,10/12/12 02:18 PM,2012195722,"3111 WORLEY ST W-CO",,15,38.96027,-92.38428,-1
7836,10/05/12 07:15 AM,2012191263,"1312 WHITE OAK LN-CO",104,13,38.93578,-92.35482,-1
7747,10/05/12 05:24 PM,2012191451,"2500 CHAPEL HILL RD-CO",,3,38.92769,-92.37899,-1
